878,Ivory Armstrong,111,84
879,Jake Hermiston V,404,98
880,Britney Jones,296,92
881,Fredric Veum,351,88
882,Svetlana Rohan,242,51
883,Ms. Erich Dach,381,71
884,Mrs. Clinton Kuphal,243,16
885,Miss Myron Miller,144,41
886,Arron McDermott,404,44
887,Priscilla Kiehn,377,53
888,Emmitt Haley,457,96
889,Marshall Crona IV,106,99
890,Joel Veum,92,89
891,Sidney Goldner,108,19
892,Thomasine Schaefer,204,95
893,Erin Hessel Jr.,416,18
894,Domonique Effertz Jr.,424,12
895,Tobias Zulauf,219,26
896,Wesley Rohan III,452,10
897,Jon Ledner MD,471,76
898,Kyle Quitzon,359,78
899,Michaele Bayer MD,99,12
900,Lashon Balistreri,466,20
901,Janeth Hintz DVM,132,61
902,Dell Bednar DVM,11,98
903,Randolph Littel Sr.,242,34
904,Norbert Metz,399,9
905,Merideth Bednar,393,44
906,Dr. Leonel Hessel,391,39
907,Mrs. Tobie Lowe,27,37
908,Isreal Hartmann,257,66
909,Mariel Yundt,382,66
910,Odell Hudson,449,74
911,Tayna Emmerich,141,74
912,Carla Schmidt DVM,377,96
913,Miss Ernest Ernser,238,40
914,Demetrius Zieme,415,55
915,Loralee Russel,486,44
916,Carman Nolan,404,59
917,Ms. Douglas Douglas,122,95
918,Joan Hermann,319,51
919,Dr. Collin Kuphal,98,52
920,Teena Hagenes,405,27
921,Torie Hand,457,20
922,Mrs. Cornelius Christiansen,77,32
923,Houston Ankunding,495,91
924,Jackson Rempel,416,20
925,Sabra Howe,195,59
926,Miss Lester Kunze,393,73
927,Micah VonRueden,415,68
928,Inell Barton,317,31
929,Elroy Beier I,146,35
930,Ellis Effertz,271,48
931,Stacy Daugherty,409,24
932,Rogelio Cartwright,311,89
933,Blake VonRueden,337,3
934,Genaro Schumm,52,19
935,Dr. Cierra Lind,170,55
936,Rolanda McGlynn,245,62
937,Dr. Markus Kohler,104,21
938,Dede Gottlieb,102,3
939,Pricilla Auer,232,53
940,Ceola Wisozk,351,38
941,Bruno Reinger,272,48
942,Elmo Berge,403,88
943,Sade Graham,169,38
944,Kristeen Cummings,47,86
945,Kerry Beer,361,33
946,Damian Bogisich DDS,179,65
947,Felicia Stehr,405,53
948,Floyd Olson,86,75
949,Mrs. Moshe Klocko,496,86
950,Dr. Gail Kling,432,67
951,Magdalena Watsica,270,79
952,Dominic Hagenes,261,52
953,Marty Kreiger,366,2
954,Pearlie Hoppe,143,34
955,Michelle Klein,222,32
956,Nicholas Ziemann,14,5
957,Graham Kiehn,23,10
958,Helena Erdman,250,76
959,Dexter Waelchi,288,99
960,Hubert Funk,324,51
961,Juli Murazik,82,22
962,Dagmar Kemmer,292,39
963,Bong Welch II,4,66
964,Hermila Hessel,72,32
965,Ezequiel O'Hara,473,44
966,Lemuel Torphy III,274,66
967,Claudio Legros,455,94
968,Michal McClure,364,96
969,Mrs. Lamar O'Connell,327,1
970,Miss Glen Howell,252,60
971,Miss Toi Hoeger,458,20
972,Fredrick Runolfsson Sr.,274,10
973,Madelene Wolf,239,89
974,Miss Lashawn Hayes,335,12
975,Keneth Herman,400,74
976,Chase Parisian,311,97
977,Grant Ruecker,193,10
978,Derick Schuppe,310,49
979,Lyman Langworth,372,69
980,Amiee Harber,102,2
981,Mrs. Cristobal Erdman,483,62
982,Miss Frank Strosin,379,66
983,Adriane Goodwin,14,91
984,Marguerita Wunsch Jr.,209,13
985,Bronwyn Pacocha,12,42
986,Suzette Mayer,198,31
987,Miss Mose Tremblay,273,46
988,Jerold Fay,51,40
989,Lizeth McGlynn,264,79
990,Joel Kris,229,24
991,Marg Reilly,38,23
992,Jackelyn Gaylord,175,47
993,Josphine Boyer,261,90
994,Heide McGlynn,343,94
995,Mr. Bryan Graham,408,6
996,Wilber Lehner,12,97
997,Sal Ebert,460,52
998,Mr. Jarrod Hilll,59,15
999,Sanjuanita Schamberger Jr.,35,11
1000,Theodore Stracke,42,59
1001,Landon Lakin,497,13
1002,Myrtle Hilpert,128,17
1003,Ms. Lelia McCullough,179,10
1004,Edward Heller,126,97
1005,Ms. Kaila Satterfield,376,23
1006,Bridget Schowalter,167,33
1007,Miles Sipes,322,48
1008,Jermaine Farrell,198,18
1009,Ms. Sydney Reinger,124,19
1010,Ms. Seymour Schumm,489,19
1011,Columbus Schneider,286,61
1012,Earline Hodkiewicz,312,38
1013,Abigail Auer,250,95
1014,Sol Howell,152,2
1015,Walter Streich,402,83
1016,Miss Armida Gutmann,225,3
1017,Rosanna Bahringer I,331,31
1018,Alexander Grimes,421,50
1019,Illa Upton V,145,37
1020,Vern Emmerich,118,47
1021,Dwight Bahringer Jr.,435,46
1022,Nola Hirthe DDS,160,29
1023,Melvin Tremblay DDS,64,21
1024,Sammie Runolfsdottir,499,22
1025,Apolonia Kozey,406,78
1026,Toney Luettgen,451,12
1027,Dante Koss DVM,49,8
1028,Destiny Hand,277,48
1029,Ulysses Breitenberg,189,0
1030,Fanny Weber,224,63
1031,Kerry Crist,144,14
1032,Quentin Schmeler,18,31
1033,Shanelle Carroll,470,53
1034,Ms. Alease Lockman,335,24
1035,Ms. Arnoldo Quigley,219,79
1036,Claudio Thompson,262,70
1037,Solomon Lind Sr.,370,64
1038,Lashawna Bartell DVM,109,68
1039,Veronica Ortiz,414,26
1040,Isiah Hamill,185,1
1041,Rocio Schulist,219,49
1042,Setsuko Monahan MD,71,79
1043,Terence Brakus,492,17
1044,Karissa Hayes,64,89
1045,Erik Daugherty,386,73
1046,Seymour Herman,22,27
1047,Jefferson Ondricka,194,67
1048,Christine Grant DDS,434,17
1049,Elisa Bode,323,6
1050,Rolf Heathcote,184,77
1051,Ryan Auer,9,4
1052,Verlie Ullrich,233,88
1053,Britt Konopelski,428,75
1054,Rigoberto Cummings,1,28
1055,Alphonso Brekke,224,8
1056,Dr. Jules Keebler,277,62
1057,Joellen Auer,328,55
1058,Miss Emory Jaskolski,21,66
1059,Jasper Batz,260,71
1060,Myles Donnelly,457,41
1061,Alan Medhurst V,69,62
1062,Kori Runte,161,57
1063,Reyes Thiel,67,32
1064,Mel Brekke DVM,292,59
1065,Wenona Baumbach,250,40
1066,Arnetta Heller,164,43
1067,Nelson Hilll,0,46
1068,Lindsy Dach III,231,19
1069,Felix Raynor,398,2
1070,Merle Turner,107,99
1071,Jan Berge,105,55
1072,Trey King,346,50
1073,Rhona Rice II,234,4
1074,Wilbur Roberts,41,69
1075,Aileen Ferry,421,85
1076,Clay Kirlin,241,53
1077,Bula Williamson,178,37
1078,Norberto Welch,75,88
1079,Dodie Dickinson,293,11
1080,Meghann Lemke,26,25
1081,Alexander Gulgowski,472,78
1082,Mariano Kuphal,360,58
1083,Chae Larson,425,53
1084,Yong Towne,453,62
1085,Rashad Champlin,262,94
1086,Tamekia Batz I,293,76
1087,Sidney Beier Jr.,200,40
1088,Mr. Jadwiga McClure,200,36
1089,Robbin Hessel,137,76
1090,Leland O'Conner III,231,85
1091,Nada Trantow I,300,64
1092,Felecia Cormier,120,0
1093,Hugh Jast PhD,271,79
1094,Miss Kayla Breitenberg,206,90
1095,Mrs. Royce Ward,236,0
1096,Chuck Murray,492,36
1097,Monika Shanahan,465,46
1098,Terese Labadie Jr.,119,88
1099,Eladia Ebert I,236,80
1100,Hoa Gusikowski,489,35
1101,Armando Wunsch Jr.,3,31
1102,Manual Kub,106,97
1103,Cyrus Abbott DVM,407,95
1104,Amira Muller,227,20
1105,Mrs. Gonzalo Weissnat,322,79
1106,Sharda Lesch,62,36
1107,Jeffrey Bernhard,285,69
1108,Bennie Harber,240,45
1109,Tonette Lang,399,85
1110,Micah West Sr.,301,93
1111,Luis Waelchi Jr.,5,36
1112,Marlene Pagac,139,67
1113,Floria Crist,122,0
1114,Ena Daniel I,228,50
1115,Vashti Durgan,390,26
1116,Angeline Kuphal,69,45
1117,Brenna Mann IV,425,35
1118,Mrs. Linnea Bashirian,224,14
1119,Miss Britney Christiansen,45,97
1120,Jann Walsh DVM,384,75
1121,Anisa Tremblay,188,7
1122,Beatris Marvin II,208,95
1123,Laticia Blick,301,15
1124,Leila Reichert,332,78
1125,Devin Lemke,323,47
1126,Nolan Wilderman,19,5
1127,Kendall Gorczany,267,11
1128,Audry King,374,65
1129,Dannie Schamberger,339,45
1130,Ramon Boyer,249,49
1131,Dr. Morton Moen,290,41
1132,Elisa Conroy,459,15
1133,Ruthie Mueller,43,53
1134,Lachelle Rippin,114,71
1135,Rob King DDS,36,27
1136,Josh Reinger,451,40
1137,Bryant Block I,149,11
1138,Dr. Maris Marquardt,175,38
1139,Felipe Tromp,396,0
1140,Ashleigh Ziemann,441,45
1141,Lorina Kilback,232,94
1142,August Terry,490,51
1143,Annetta Waters,156,1
1144,Mariah Schiller II,180,85
1145,Len Boyer,465,20
1146,Lawerence Ziemann,32,57
1147,Jewell Toy,246,96
1148,Anderson Ratke DVM,367,74
1149,Jolene McLaughlin,299,98
1150,Gertrudis Lubowitz,254,61
1151,Anderson Koch,390,40
1152,Jerrod Klocko,365,73
1153,Camellia Waelchi,33,72
1154,Dayna Effertz,78,69
1155,Ms. Alberta Wolff,291,40
1156,Humberto Conn,2,10
1157,Tristan Raynor,386,62
1158,Kareem Gutkowski,392,66
1159,Petrina Stanton Sr.,275,0
1160,Shiela Hessel,443,8
1161,Karren Ullrich,412,30
1162,Meta Lowe PhD,445,83
1163,Harley Franecki,75,85
1164,Arnulfo Brown,262,17
1165,Julius Witting V,410,15
1166,Richie Kertzmann,459,88
1167,Katia Waters,44,2
1168,Joye Gerhold,255,41
1169,Eugena Hayes,112,67
1170,Jermaine Parisian,275,29
1171,Kathern Durgan,479,7
1172,Ofelia Witting,183,50
1173,Vita Swaniawski,282,76
1174,Jed Howell II,232,77
1175,Deangelo Balistreri,450,75
1176,Lauren Wuckert DDS,281,49
1177,Miss Shery Streich,429,21
1178,Otis Botsford I,489,52
1179,Iraida Lind V,100,46
1180,Renaldo Purdy,212,7
1181,Waylon Bergstrom II,129,67
1182,Miss Corrie Spinka,7,5
1183,Emmett Rohan,125,44
1184,Anastacia Lockman MD,427,31
1185,Hans Herman,352,68
1186,Zona Hyatt MD,301,95
1187,Raquel Morar,323,38
1188,Bobbi Upton Jr.,273,40
1189,Dr. Erasmo Aufderhar,224,69
1190,Esta Swaniawski,12,30
1191,Logan Hamill,405,95
1192,Javier Purdy,274,67
1193,Ayako Rath DDS,292,23
1194,Mickey Pfeffer,347,90
1195,Simone Kling III,65,60
1196,Newton Schuster,10,11
1197,Mrs. Johnathan Waters,337,52
1198,Oscar Green,356,57
1199,Justina Wisozk,474,72
1200,Shona Miller,389,80
1201,Dr. Diego Bergstrom,316,40
1202,Edith Morissette,442,87
1203,Roscoe Rodriguez,257,18
1204,Cythia Mosciski,15,22
1205,Kelsie Bosco I,353,12
1206,Bobby Considine IV,336,40
1207,Jeannine VonRueden,149,52
1208,Ha Gutkowski,91,51
1209,Shanel Stoltenberg PhD,30,43
1210,Lavona Marvin Jr.,330,89
1211,Tyron Rowe MD,109,98
1212,Olimpia O'Reilly,375,94
1213,Dr. Vivienne Cremin,109,50
1214,Delila Jones,422,47
1215,Ardelle Kertzmann,0,93
1216,Ann Morar V,142,68
1217,Dr. Alfred Kunde,325,86
1218,Lenny Barrows,277,53
1219,Margaret Russel Sr.,348,19
1220,Takisha Ziemann,19,8
1221,Deonna Rodriguez,268,78
1222,Florrie Greenholt,269,36
1223,Shanice Murray,285,24
1224,Sebastian Sawayn,442,14
1225,Pearly Spinka,323,92
1226,Danilo Abernathy,456,50
1227,Nell Kirlin,258,33
1228,Mrs. Rod Wilderman,214,87
1229,Darrin Lakin,103,90
1230,Danny Dibbert,371,73
1231,Miss Esteban Kuphal,399,97
1232,Mrs. Francina O'Kon,410,45
1233,Mercedes Shields,271,57
1234,Ms. Dion Stamm,201,46
1235,Lakiesha Denesik V,422,45
1236,Mrs. Lillie Mayert,112,71
1237,Alva Heaney,308,84
1238,Carlo O'Reilly,190,3
1239,Mrs. Eryn Senger,199,2
1240,Marcellus Beatty,244,37
1241,Alvin Schmidt,384,47
1242,Ettie Schaden,60,4
1243,Miss Alvin Rolfson,491,70
1244,Ms. Lakeshia Balistreri,5,66
1245,Alan Armstrong,283,28
1246,Cleo Konopelski,177,98
1247,Willy Botsford II,480,60
1248,Lloyd Towne Sr.,279,81
1249,Mellissa Gutkowski IV,192,15
1250,Tyree Robel,151,42
1251,Treasa Predovic PhD,291,1
1252,Vernon Monahan,297,62
1253,Phil Boyle,83,58
1254,Erlene Stiedemann,306,1
1255,Olin Boyer,31,7
1256,Kenneth Green,489,58
1257,Ivan Oberbrunner,489,40
1258,Erasmo Lubowitz Jr.,72,59
1259,Sharla Considine,486,45
1260,Colette Tremblay,187,19
1261,Jeffery Roberts,193,88
1262,Cathy Windler,131,36
1263,Maud Grady,275,14
1264,Renato Bartoletti I,303,64
1265,Abraham Herman Jr.,239,79
1266,Abby Herman PhD,239,55
1267,Efren Stanton,66,15
1268,Jayson Kutch,416,76
1269,Pinkie Wilderman V,279,73
1270,Gertrude Hessel,494,74
1271,Molly Leannon,346,80
1272,Faye Kutch,418,81
1273,Santiago Rath,367,17
1274,Herta Cremin V,154,59
1275,Kristian Homenick DDS,437,55
1276,Dr. Mickey Ledner,202,79
1277,Clark McKenzie,498,71
1278,Latia Kris,215,86
1279,Hwa Kilback,5,92
1280,Lou Trantow DDS,161,66
1281,Alda Hayes,253,95
1282,Lelah Grimes,262,92
1283,Emmanuel Wolf,310,84
1284,Tyson Bernier DVM,211,98
1285,Mrs. Jewel Witting,104,58
1286,Dean Schamberger,302,32
1287,Jenelle Erdman,83,29
1288,Leida Pagac,431,27
1289,Tabetha Lindgren,250,80
1290,Betty Welch,218,17
1291,Kizzie Runolfsdottir,487,96
1292,Miss Darby Cormier,333,74
1293,Marica Wolf,499,37
1294,Dr. Isidra Homenick,251,91
1295,Mr. Marcene Carroll,13,42
1296,Lauren Bauch,59,52
1297,Georgie Kovacek,342,77
1298,Riley Muller,244,18
1299,Ai Blanda,398,85
1300,Ahmad Pacocha,268,65
1301,Edie Olson,175,60
1302,Efren O'Connell,184,38
1303,Kala Ondricka,188,51
1304,Johnson Ebert DVM,375,71
1305,Louetta Turner,47,28
1306,Ellsworth Ankunding,101,57
1307,Shanell Wintheiser,259,65
1308,Davida Auer DDS,193,93
1309,Dr. Brandon Schumm,79,64
1310,Jammie Kris,491,52
1311,Stephenie Yost,214,37
1312,Jone Reichert II,304,75
1313,Noelia Lakin,464,13
1314,Tu Osinski,315,70
1315,Dr. Venice Dibbert,375,58
1316,Cameron Connelly,68,57
1317,Jeromy Wyman,40,80
1318,Awilda Steuber,434,82
1319,Miss Khadijah Strosin,108,33
1320,Mrs. Johnnie Howe,326,60
1321,Alfonzo Weissnat V,6,31
1322,Alisia Zieme,394,7
1323,Kenneth Johns,231,18
1324,Cristal Brakus,283,25
1325,Evan Conroy,120,71
1326,Arthur Olson II,89,13
1327,Ms. Diedre Cole,483,29
1328,Theodora Parker,206,98
1329,Darnell Schamberger,194,36
1330,Annamarie Simonis,461,64
1331,Noe Schowalter Sr.,201,99
1332,Vanessa Volkman,259,70
1333,Wally Parisian,444,75
1334,Lewis Mertz,336,6
1335,Harris Flatley,161,73
1336,Riley Veum PhD,189,97
1337,Douglas Walker,264,40
1338,Noe Lind MD,144,70
1339,Blaine McLaughlin,173,35
1340,Loreta Miller,359,40
1341,Inell Jacobi,6,3
1342,Ela Stiedemann V,479,80
1343,Rosalyn Senger,52,27
1344,Mariela Fritsch,376,19
1345,Mrs. Libbie Wiegand,9,86
1346,Deonna Kunde,137,35
1347,Kathaleen Funk I,117,9
1348,Buck Gorczany Jr.,165,66
1349,Imelda Schimmel,250,89
1350,Billie Kohler,39,45
1351,Ryan Koepp,407,52
1352,Freddie McCullough,375,35
1353,Alexander Franecki,65,22
1354,Seth Treutel Jr.,389,51
1355,Burl Parisian,137,74
1356,Chung Romaguera PhD,294,70
1357,Houston Schiller I,29,61
1358,Myesha Adams,71,87
1359,Reta Ward,151,40
1360,Shin Mante,496,61
1361,Austin Raynor,369,39
1362,Tyron Bruen,10,6
1363,Brent Price,376,69
1364,Marilou Kunde,395,71
1365,Dr. Ken Hand,101,76
1366,Miss Rene Lowe,93,38
1367,Elise Torp,267,16
1368,Roderick Grimes,399,65
1369,Dr. Vernie Cremin,166,30
1370,Lettie Howell,127,89
1371,Hosea Heidenreich,440,23
1372,Shirl Herman,96,37
1373,Demarcus O'Conner,461,57
1374,Lewis Harber,197,89
1375,Darron Jacobi,183,47
1376,Miss Raymond Mayert,245,31
1377,Shon Nikolaus,24,93
1378,Dr. Rocky Osinski,101,48
1379,Robby Mayer,349,43
1380,Tanja Bergnaum IV,97,17
1381,Wendell Steuber,471,34
1382,Tom Gibson,159,32
1383,Miss Robin Rogahn,48,60
1384,Dean Wilkinson,387,65
1385,Chung Barrows,148,45
1386,Willena Collins,342,27
1387,Florencio Wuckert Sr.,106,93
1388,Carmine Armstrong,357,59
1389,Vincent Hills,105,75
1390,Janae Crona,210,32
1391,Teodoro Jast,398,94
1392,Kennith Stracke,245,86
1393,Thaddeus Stamm,449,35
1394,Arica McCullough,221,27
1395,Marlana Gulgowski,349,63
1396,Lauryn Russel,17,17
1397,Takako Corkery,50,25
1398,Mrs. Ken Gorczany,41,43
1399,Miss Michal Schmitt,292,28
1400,Jacquelyne Kub,49,47
1401,Ms. Antonio Pouros,118,54
1402,Joie Buckridge V,135,20
1403,Paola Spinka,327,43
1404,Cheryle Roberts,251,34
1405,Rodolfo Ziemann PhD,75,76
1406,Kathie Gislason IV,338,67
1407,Tarah Schmeler Sr.,379,4
1408,Hunter Kohler,371,74
1409,Mr. Garnet Schinner,149,38
1410,Kamilah Kulas MD,450,2
1411,Irwin Effertz PhD,213,89
1412,Enola Rosenbaum,53,6
1413,Milford Kuhlman,447,49
1414,Jason Sawayn,3,76
1415,Stefani Lind,227,59
1416,Kandace Reichert MD,457,53
1417,Niesha Torphy,153,7
1418,Jason Hand,73,77
1419,Maxima Rutherford,4,27
1420,Jae Schowalter,389,6
1421,Mrs. Blaine Kohler,444,85
1422,Randell Stehr,322,0
1423,Ms. Jesse Prohaska,268,47
1424,Alva Weber,222,81
1425,Georgia Smitham,129,79
1426,Alonzo O'Reilly,1,50
1427,Miss Violet Maggio,406,60
1428,Jacalyn Gorczany V,416,34
1429,Miss Ezra Fritsch,21,8
1430,Crista Reichel,302,1
1431,Bert Jones,301,15
1432,Refugio Kuvalis,276,45
1433,Theola Hermiston,246,7
1434,Mrs. Rosette Moore,471,53
1435,Ms. Shemika Legros,170,96
1436,Dr. Carlton Hilpert,85,97
1437,Cuc Hauck PhD,194,45
1438,Gavin Hermann,418,94
1439,Cedric Carter DDS,424,99
1440,Sindy Green,195,65
1441,Toby Murazik,232,22
1442,Eric Hayes,324,67
1443,Candance Bartoletti,443,70
1444,Timmy Hammes DDS,41,61
1445,Miss Dulcie Nader,421,56
1446,Mel Olson,23,87
1447,Kristofer Considine,359,40
1448,Miss Laurel Cole,133,17
1449,Dominic Hermiston,149,76
1450,Florencio Cummerata,423,39
1451,Sergio Altenwerth Sr.,145,8
1452,Coleman Bergnaum,150,69
1453,Bobby Casper,4,71
1454,Hosea Bahringer,4,0
1455,Micheline Willms,56,39
1456,Jewell Cole,481,77
1457,Jonas Turcotte,120,16
1458,Hollis Ryan DDS,179,35
1459,Numbers Funk,458,73
1460,Marg Jaskolski,194,76
1461,Shavon Hilpert MD,291,43
1462,Kieth Romaguera DDS,418,43
1463,Leroy Stoltenberg PhD,82,63
1464,Del Pouros V,250,72
1465,Casey Huels,363,6
1466,Darin Swaniawski,103,5
1467,Salome Hermiston,334,49
1468,Mrs. Evelyn Harvey,246,1
1469,Maranda Gleichner MD,58,69
1470,Elenore Heller,245,16
1471,Era Hirthe PhD,137,90
1472,Dr. Anja Barton,143,48
1473,Leslie Walker,361,45
1474,Jenna Russel Jr.,396,72
1475,Lawerence Ankunding,307,9
1476,Mr. Moises Wiza,301,66
1477,Nam White,57,70
1478,Miss Muoi Zemlak,423,81
1479,Guillermina Barton,286,20
1480,Ralph Kshlerin,495,18
1481,Norris Trantow,32,85
1482,Wilbur Watsica,355,94
1483,Kip Zieme,277,60
1484,Pierre Reichert,352,83
1485,Leona Barrows,198,41
1486,Ms. Jona Shanahan,441,23
1487,Lynwood Walker DDS,356,39
1488,Refugio Treutel,124,91
1489,Brooke Reichel,272,26
1490,Sheldon Heaney,177,17
1491,Emilee Spencer,346,66
1492,Lakeshia Mills,356,38
1493,Moshe Veum,95,64
1494,Vern Cremin,467,85
1495,Darius Bechtelar,323,95
1496,Abel Muller,437,91
1497,Henry Thompson,137,22
1498,Norman Hansen DDS,40,56
1499,Rosario Conroy,42,64
1500,Vania Nitzsche,437,34
1501,Gregory Yundt,432,46
1502,Lory Dickinson,339,66
1503,Julianna Will II,28,3
1504,Shaneka Rice,417,34
1505,Judson VonRueden,289,50
1506,Mina Jaskolski,497,89
1507,Rolf Kemmer,11,97
1508,Noel Hoeger,76,26
1509,Lavera Hessel,332,82
1510,Michale O'Kon,122,93
1511,Dr. Reggie Carter,114,14
1512,Noriko Ortiz,403,3
1513,Suzanne Koss,351,21
1514,Wilfred Kutch,462,6
1515,Elbert Ankunding,230,18
1516,Roni Denesik,370,28
1517,Janae Padberg,45,83
1518,Johnnie Gislason,4,42
1519,Kevin Torphy,418,74
1520,Carlotta Schaden,34,19
1521,Shavon Kling,68,64
1522,Ms. Na Kling,83,26
1523,Mrs. Stevie Nolan,320,55
1524,Lindy Blick,305,72
1525,Clinton Schroeder Jr.,454,89
1526,Clyde Predovic,450,99
1527,Tamatha Ebert,375,4
1528,Venus Donnelly,464,28
1529,Dr. Hilaria Schuster,173,84
1530,Davis Powlowski,466,6
1531,Mr. Jesusa Yundt,278,43
1532,Shakita Hudson,343,24
1533,Jospeh Hilpert,60,46
1534,Donte Jacobson,316,74
1535,Dr. Mervin Williamson,395,97
1536,Arnetta Spinka,260,80
1537,Jackie Champlin,498,70
1538,Novella Schimmel,472,94
1539,Jannie Brekke,245,7
1540,Mrs. Lucien Morissette,146,91
1541,Dee Stanton,166,10
1542,Adolph Weimann,298,35
1543,Lida Jenkins,27,26
1544,Hilde Witting,217,9
1545,Ophelia Kreiger,116,82
1546,Ms. Shonta Schmeler,83,19
1547,Danial McKenzie,306,11
1548,Christen Stark,161,77
1549,Amalia Romaguera,458,89
1550,Irving Luettgen,200,80
1551,Irma Murazik,271,84
1552,Tierra Lynch III,279,36
1553,Marth Kunde,347,22
1554,Selene Satterfield,35,80
1555,Alane Beer,226,7
1556,Miss Floyd Bergnaum,431,86
1557,Jackelyn Cartwright DDS,439,36
1558,Tobias Runolfsson,232,38
1559,Mrs. Danyell Bode,359,16
1560,Miss Cedric Medhurst,379,8
1561,Milo Cartwright,193,35
1562,Kristofer Armstrong,12,59
1563,Marcelo Mayer,243,55
1564,Toi Lueilwitz,40,72
1565,Russ Bogan III,413,47
1566,Keturah Hansen,4,83
1567,Larry Wiza,210,60
1568,Frances Mueller,436,86
1569,Reginald Veum,461,5
1570,Sherika Beer,56,47
1571,Mrs. Salvador Purdy,320,3
1572,Ms. Marquitta McDermott,165,75
1573,Cindie Kunde,362,24
1574,Mrs. Paul Mraz,46,88
1575,Jim Gottlieb,475,32
1576,Ivory Kerluke,446,92
1577,Johnie Aufderhar,465,1
1578,Reggie Quitzon,142,49
1579,Rene Monahan,128,87
1580,Shavonne Donnelly,448,12
1581,Arianne Tillman,244,59
1582,Margeret Labadie,5,41
1583,Guadalupe Batz,374,26
1584,Cathey Waelchi,367,31
1585,Corrina Willms,463,25
1586,Rolando Hermiston DDS,164,12
1587,Miss Isaiah Hegmann,48,7
1588,Walton Kihn,231,60
1589,Niki Grady,315,36
1590,Samuel Conroy,91,10
1591,Weldon Bins,151,49
1592,Antone Greenfelder,154,79
1593,Delila Koch,451,8
1594,Bobby Klocko,290,3
1595,Aubrey Trantow,135,76
1596,Kip Wehner,71,0
1597,China Predovic IV,23,3
1598,Garfield Leannon,446,6
1599,Casimira Kohler,231,73
1600,Asa Littel,230,91
1601,Lonny McCullough IV,74,49
1602,Kelley Reichert,241,95
1603,Zack Balistreri,157,61
1604,Mr. Chris Kuhlman,47,49
1605,Mr. Justin Casper,176,86
1606,Monte Gutkowski,157,15
1607,Toby Mueller,80,29
1608,Carmelo Kub II,309,83
1609,Elwood Johns V,452,12
1610,Jama Williamson,80,32
1611,Dr. Miguel Wyman,145,14
1612,Pa Shields I,376,35
1613,Miki Hintz,37,81
1614,Tawny Leuschke,398,58
1615,Marx Smith,309,43
1616,Miss Santiago Bayer,402,32
1617,Darnell Kohler,211,5
1618,Fermin Runolfsdottir PhD,283,95
1619,Yun Volkman MD,356,47
1620,Mr. Hobert Hills,496,71
1621,Eldon Hickle,9,20
1622,Jillian Quigley,116,46
1623,Wilbert Purdy V,415,51
1624,Tiffany Dicki,461,84
1625,Eden Howell MD,69,6
1626,Tasia Nolan,412,58
1627,Ben Cassin,144,94
1628,Mrs. Linsey Green,161,34
1629,Gino Zboncak,404,5
1630,Virgen Rogahn,492,14
1631,Florence Graham,456,51
1632,Ross Hansen,240,32
1633,Wally Weimann,246,61
1634,Kasha Monahan PhD,464,40
1635,Antoine Dietrich,483,28
1636,Roxana Nolan,317,13
1637,Les Jones,285,67
1638,Ms. Katina Swaniawski,20,77
1639,Nilsa Kihn,84,16
1640,Ismael Flatley,117,7
1641,Ghislaine Stehr I,70,27
1642,Geralyn Dach,464,24
1643,Mariann Jakubowski,283,11
1644,Gerardo Grant,301,88
1645,Bruno Hamill,141,95
1646,Quinn Jacobson,25,11
1647,Dr. Kimi Gulgowski,354,87
1648,Leon Buckridge,485,82
1649,Blanche Watsica,327,9
1650,Mr. Bud Lehner,318,23
1651,Margie Adams,128,55
1652,Laurie Hermiston II,407,22
1653,Laurel Hettinger,71,18
1654,Tobie Prohaska V,130,58
1655,Juan Kautzer IV,19,88
1656,Soo Kiehn I,472,96
1657,Joline Christiansen V,317,94
1658,Taylor Feeney,363,92
1659,Masako Ritchie,262,40
1660,Torrie Mraz,90,17
1661,Sherman MacGyver III,345,24
1662,Eusebio Schroeder V,176,3
1663,Jefferey Hickle,470,94
1664,Raven Abbott,280,5
1665,Darren Reilly MD,219,67
1666,Caprice Ernser,220,25
1667,Lawrence Rosenbaum,298,85
1668,Isiah Sipes,6,91
1669,Mrs. Rolando Padberg,345,75
1670,Bethanie Prosacco,392,28
1671,Mr. Kristopher Harber,97,5
1672,Elton Kirlin,444,12
1673,Tien Anderson,120,77
1674,Ms. Claudio D'Amore,291,45
1675,Mohammad Erdman,456,72
1676,Beryl Rice,31,61
1677,Madison Murazik,469,61
1678,Leeanna Hickle,284,54
1679,Elliott Christiansen,174,62
1680,Meredith Johnston,383,62
1681,Krista Hilll,75,22
1682,Marilyn Crooks,393,1
1683,Shenika Bauch,15,7
1684,Mr. Anglea Rowe,112,80
